formula,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050,A051,A052,A053,A054,A055,A056,A057,A058,A059,A060,A061,A062,A063,A064,A065,A066,A067,A068,A069,A070,A071,A072,A073,A074,A075,A076,A077,A078,A079,A080,A081,A082,A083,A084,A085,A086,A087,A088,A089,A090
C8H8,15.71153846,3.685649203,0.0,0.0,0.80106383,0.0,0.0,3.459375,1.012542759,0.0,2.556996587,1.515904366,0.563031625,0.0,0.0,0.0,0.0,1.34534413,1.027749577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675680421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.209531502,0.0,1.146209386,0.0,0.0,0.0,0.0,0.0,8.716930881,0.0,0.0,18.3570088,0.0,0.0,0.532530738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513692946,0.0,87.46736554,0.0,0.0,0.0,0.0,0.0,1.289473684,0.0,0.0,0.0,0.0,0.0,7.590104773,0.0,0.0,8.278319123,2.004373423,0.0,0.0,0.0
C8H8O,57.18744939,20.67881549,0.0,1.542455043,0.0,0.0,1.194972067,0.0,3.181128848,0.0,0.0,0.0,0.0,4.139315589,0.0,12.29042419,0.0,8.044804318,3.255837563,28.16770108,2.51349481,1.771951745,0.0,0.0,0.0,40.95665323,0.0,0.0,0.0,0.0,2.759522546,7.623529412,0.0,0.0,3.185817308,0.0,7.280106383,0.0,2.59445629,0.0,0.0,0.0,0.0,89.42059774,0.0,6.129241877,2.514430014,0.0,0.0,0.0,0.0,10.12105263,2.467490247,1.390294906,260.4253372,5.730689655,0.0,1.739446721,2.657536232,0.0,2.246410768,0.0,0.0,5.306440678,1.015721649,0.0,0.0,0.0,231.0778008,0.0,123.2865998,0.0,3.121413721,0.0,0.0,0.0,7.821637427,0.0,0.0,0.0,0.0,0.0,17.2669383,0.0,2.182246078,46.48922046,2.126745164,13.38182683,0.0,0.0
C8H8O4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.914830971,0.0,0.0,0.0,0.0,0.0,0.0,43.08676377,0.0,0.0,33.53481781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.425160913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16121134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.2447368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8H8O6,1.013360324,3.557175399,21.62785486,1.394917905,12.21117021,10.82052469,7.287569832,14.85541667,4.805302166,3.594994618,3.507167235,17.25717256,8.404580153,5.480532319,20.25685714,8.260898782,7.653846154,8.598110661,13.53401015,4.284927169,20.56522491,10.85738906,0.0,3.69544186,11.48787062,4.779737903,27.675,13.6397561,80.02905028,4.256062425,0.0,17.02414399,12.18955479,20.41239437,12.68629808,20.08818277,23.33345745,10.08039978,7.314072495,32.25995851,28.24638089,29.11516393,23.45036496,0.0,0.0,3.134115523,4.217316017,32.68507899,4.049393258,9.889980354,4.370452156,4.364743183,14.69785436,5.824986595,3.384281525,13.39362069,0.0,2.565368852,6.039275362,8.547733632,12.91944167,6.862944162,5.381069712,4.099661017,6.330154639,5.717352614,7.815914221,13.16799601,15.92987552,6.648088235,1.227620784,50.22542205,2.73991684,3.111081081,8.027402863,5.957413249,21.51169591,8.307364685,5.549463327,26.72826923,24.19032882,0.873892023,4.726833527,8.893557692,13.77398844,1.811693057,2.358368377,22.61731684,5.780383973,6.482978723
C8H8O7,1.662753036,1.732346241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166254037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.149590694,1.906072874,0.0,2.606738544,0.0,0.0,0.0,0.0,1.406242497,0.0,0.0,3.280736301,0.0,0.0,0.0,9.191968085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93267148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.868797654,0.0,2.09337232,0.951946721,0.0,2.297593733,2.238334995,1.51962775,0.0,7.544067797,0.569201031,34.02847608,31.96760722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809337539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876548307,0.0,0.0,0.0,0.0,2.701654846
C8H9NO,33.15263158,31.46492027,89.06766275,10.97685692,35.72898936,47.95771605,20.26738827,34.911875,37.25746864,26.77104413,43.20989761,41.32047817,0.0,0.0,39.05085714,48.87429651,30.91585557,73.16032389,28.52267343,95.15680811,63.37508651,36.327919,46.34912281,3.850604651,61.10916442,43.4984879,52.7748,30.85079268,0.0,40.3060024,40.08302387,87.80280948,34.73167808,68.73605634,38.86442308,97.92636555,86.56196809,37.1330372,59.28422175,0.0,25.58517217,42.59221311,36.78257299,20.57520194,0.0,56.71931408,66.11024531,50.73668812,46.50876404,61.60275049,9.89106204,48.8170577,39.88849155,21.05276139,25.38246334,20.97258621,246.9307992,37.81629098,44.24623188,35.12400672,48.47198405,42.55076142,27.60054087,61.09694915,33.32061856,58.82703003,53.38306998,109.0561316,31.30767635,35.47852941,48.84475843,86.63982125,10.202079,27.36425676,28.98159509,14.97955836,39.4625731,39.30133097,37.54856887,46.62923077,51.67137331,2.138920226,30.48247963,24.87620192,41.68612717,39.8227162,29.74970563,43.68382493,25.62771285,42.72718676
C8H9NO3,0.0,0.0,4.353041622,1.234010946,3.602393617,0.0,0.0,5.657708333,3.552964652,2.409041981,0.0,0.0,22.83173391,14.60258555,0.0,0.0,2.049450549,6.678137652,0.0,4.501139962,0.0,4.058983197,3.326315789,1.876186047,14.08140162,0.0,0.0,3.207804878,0.0,0.0,0.0,5.890166813,11.64554795,9.025352113,0.0,0.0,0.0,4.777012771,0.0,0.0,0.0,0.0,4.522992701,3.465751212,0.0,0.0,0.0,8.433001755,0.0,4.920235756,0.0,2.172479391,5.58159948,1.781823056,0.0,0.0,3.32202729,0.0,0.0,3.30570789,0.0,2.126395939,2.448677885,6.483728814,2.037757732,15.48420467,7.421783296,0.0,0.0,2.662941176,0.0,12.00297915,2.751767152,4.409391892,0.0,1.257539432,5.264327485,8.637710736,0.0,0.0,7.814796905,0.712167607,0.0,0.0,0.0,2.338246041,0.0,6.040247383,0.0,3.586761229
C9H10O6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63583618,0.0,1.92955289,1.779467681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75211694,0.0,0.0,0.0,0.814645858,0.0,0.0,0.0,3.801408451,0.0,0.0,6.973244681,0.0,0.0,8.998755187,0.0,0.0,1.265693431,1.432633279,0.0,1.983393502,0.992352092,0.0,0.0,0.0,13.80147213,0.554533925,0.0,0.0,0.0,0.0,0.0,1.00942623,0.0,0.0,0.0,0.0,1.055769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24402917,0.0,0.505405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.737717602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052253756,1.6321513
C9H11NO2,54.877353231875,37.569732340625,99.69485058750001,12.538017982500001,32.0608377605,93.91172839312499,29.053543991749997,31.967473957875,52.739003709625,42.02141415225,39.342576796125,24.806327957625,51.32384132999999,49.756254752125,27.132464283250002,41.497569308125,48.475490580875004,111.226821862375,25.437626898625,111.29914502212499,94.38758651250001,47.519883663875,74.91702090999999,2.1410930233750003,55.4323450125,47.93532006375,25.8172125,10.246646341249999,45.70405027,39.790081031125,7.95252652475,71.91258780175,20.19798801375,35.7632394325,28.53587741,49.09281775275,13.19110372375,24.119350363625,35.947414713875,14.35125778,14.225043921250002,32.044825816,35.619867698625,34.588600564000004,3.27729676125,70.13880865862501,101.181168841,2.20861615,76.3011236035,61.70638506375,0.920097266,88.523660438125,37.906965216749995,25.29599195675,46.214164212499995,10.945603448124999,87.50960039125,50.219415987750004,17.588025361499998,54.360352545125,62.21597707175,47.825803725,23.61107271625,53.60072034,56.189239685749996,63.999986099875,58.033958802375,178.83641574749998,32.3072614165,48.234071691124996,59.34017775975,56.78062314175,3.46439709,22.933048984875,15.606007157125001,7.72854889625,25.45555555625,23.541315434125,17.80616055375,37.936875,31.292480649999998,1.099496373875,84.98342548687499,35.686947116,42.687943846,47.001065773375,64.345332201375,34.262940058125004,18.401794661,49.048581554375
C9H11NO3,12.104939272,15.120728927999998,41.576093926000006,5.6459577786,31.315957447800002,22.816111120000002,17.9870530728,14.849458333999998,22.1847092364,28.876017222,17.321501706000003,24.891392932000002,18.358037076200002,28.884593166,25.494514284,20.5262746744,18.0692935628,38.818056689200006,13.680473774000001,42.783191894800005,60.576332174,30.605842308800003,25.601160601800004,7.4076279074,34.810242580200004,17.811471774,34.68408,34.338292684,11.420446927999999,10.648547418200002,4.713644563200001,34.85963125399999,26.576815068000002,54.29453521600001,21.673942307800004,14.786754202,0.0,31.443398113000004,24.6820042676,23.27221992,29.256008434,48.986065574,39.417427007,14.183941842,0.0,32.8056678696,32.3272150146,0.0,19.8919011234,26.907347734,0.9201051524,25.7855421698,34.1386736018,14.3833029482,13.894627567,12.5658620688,38.159337238800006,23.215850409999998,11.146144928399998,20.531482932,21.7138983038,23.394247039000003,18.6510216356,34.1994576302,23.574046391000003,40.074660728,43.587223474000005,75.622911262,9.967966804,23.799088236,23.803372833999997,37.26226415400001,4.194927235,7.871148649,10.421513293999999,7.628858044000001,28.221169590799995,34.060301685999995,43.386923078,51.102980769999995,37.486479692,2.5988557616,17.153993014,20.994519229999995,38.330388106,19.353909866,13.7695206042,20.329952426,16.4756093492,19.355508274800002
C9H11NO4,3.847773279,1.959225513,10.8054429,3.611258796,8.078457447,2.561574074,0.0,11.51416667,4.814367161,7.490958019,8.16109215,14.29459459,36.63958561,77.37330798,10.12685714,17.35186896,1.020251177,3.952766532,4.549069374,17.79043699,3.711072664,2.439681172,4.970850202,1.856930233,26.36873315,5.934979839,0.0,5.549634146,30.341527,2.770468187,0.0,1.931694469,9.85864726,7.012394366,6.553125,3.903151261,0.0,5.910549695,9.6891258,0.0,8.17737175,0.0,6.398266423,2.773667205,0.0,3.430144404,2.935786436,0.0,2.472539326,6.542043222,0.0,3.276791376,3.72503251,2.20616622,2.192199413,3.132068966,0.0,9.380686475,0.0,0.0,6.639930209,2.959221658,3.561418269,0.0,3.621262887,23.3836485,18.79571106,11.00458624,0.0,6.093308824,3.521513218,0.0,1.042827443,6.522972973,2.094683027,1.224416404,49.17163743,16.33203194,19.68944544,15.02307692,0.0,0.0,0.0,3.249519231,0.0,0.0,2.114381833,3.979923882,3.467028381,2.420803783
C9H12N2O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18243346,0.0,0.0,0.0,0.792037787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98020022,0.0,26.76909272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33785489,0.0,0.0,0.0,0.0,0.0,0.0,1.314202561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H13N3O3,2.055060729,0.0,0.0,0.0,6.92393617,2.211882716,0.0,9.526458333,14.18124287,4.693595264,7.412286689,17.7533264,3.776663032,2.506768061,13.37571429,2.165770685,0.0,6.127665317,7.976649746,0.0,0.0,6.934769496,6.134682861,0.0,31.86603774,0.0,11.0793,8.952987805,11.60465549,0.0,0.0,5.387884109,19.61660959,32.64140845,4.788221154,0.0,0.0,6.162409772,8.414925373,0.0,0.0,9.677254098,12.17189781,0.0,0.0,6.634296029,11.12323232,41.44177882,3.441573034,16.97662083,0.0,2.2967026,6.861183355,3.032010724,6.295601173,4.628793103,7.953606238,3.310297131,1.733478261,0.0,5.034346959,7.239086294,5.480588942,8.038644068,4.243556701,32.78609566,0.0,5.997308076,15.45840249,7.17375,4.420419325,15.24339623,0.0,0.0,2.908384458,3.625362776,7.348538012,18.86619343,44.85992844,14.29990385,0.0,1.148751007,2.364202561,7.766105769,9.648554913,0.0,0.0,10.44319696,6.006260434,0.0
C9H13N3O5,0.0,0.0,0.0,0.771931196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90485175,4.488508065,0.0,0.0,0.0,7.21032413,0.0,0.0,22.14503425,0.0,0.0,0.0,18.2256383,9.098945031,33.68763326,0.0,9.827266339,34.01311475,0.0,0.0,0.0,0.0,0.0,0.0,11.4407191,0.0,0.0,0.0,6.634330299,6.245147453,0.0,0.0,0.0,7.07920082,0.0,0.0,6.755982054,10.34822335,0.0,0.0,1.732989691,11.44571746,0.0,0.0,0.0,1.274779412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.98296362,47.34472272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H13NO,0.0,0.0,3.282710779,0.65089914,0.0,0.0,1.729399441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001255887,0.0,0.0,0.0,2.884083045,1.040241275,0.0,0.0,11.47142857,0.0,0.0,0.0,0.0,1.171188475,0.0,0.0,27.80933219,0.0,0.0,0.0,0.0,3.221377013,3.349253731,0.0,4.733591005,12.26209016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.417288802,0.0,0.0,11.30208062,2.905576408,0.0,0.0,0.0,2.256915984,0.0,0.0,3.916151545,3.666159052,0.0,0.0,0.0,6.387764182,0.0,0.0,0.0,2.405073529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71401952,15.60187835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.819314938,0.0,0.0
C9H13NO2,0.0,1.262642369,0.0,0.0,2.800797872,0.0,3.768645251,2.608333333,0.0,2.411625404,4.720819113,0.0,0.0,3.621673004,5.853142857,7.375640487,0.0,2.684075574,3.275465313,5.723179227,4.260899654,3.167255493,0.0,0.0,11.38355795,0.0,0.0,6.357073171,11.06499069,2.748739496,0.0,12.28735733,12.64006849,0.0,8.225480769,3.785294118,0.0,3.212715158,0.0,0.0,4.312157414,9.844877049,3.997171533,0.0,0.0,2.743501805,2.501298701,0.0,2.472674157,5.063064833,0.0,0.0,3.394603381,0.0,2.668328446,3.423275862,3.425341131,1.704252049,0.0,2.03654169,5.558673978,3.592893401,1.927644231,4.698983051,0.0,6.0810901,0.0,0.0,0.0,0.0,2.187237922,0.0,1.062162162,0.0,1.351533742,0.0,0.0,9.350310559,13.09266547,0.0,8.754545455,0.619822724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.355555556
C9H13NO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.74150943,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47673496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.462353923,0.0
C9H14N3O8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32615579,0.0,0.0,11.57395412,0.0,0.0,0.798991935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594668821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233037413,0.0,0.0,0.390615836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154469854,0.0,0.0,0.0,72.65847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C9H15NO3,0.0,0.0,0.0,0.560242377,1.905718085,0.0,0.6627444135,0.0,0.0,4.057992465,0.0,0.0,0.0,0.0,0.0,4.020138597,1.127786499,0.626045884,0.0,0.0,0.0,0.0,0.3923751685,0.4889302325,8.223450135,0.0,0.0,0.0,1.305121043,4.8668667465,2.0391246685,0.0,8.49644692,0.0,0.0,0.0,0.0,2.5321765685,6.209381662999999,0.0,0.0,8.18217213,0.0,1.3749596125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278413524,1.409758713,4.950527859,0.4872413795,9.1665692,0.809477459,0.0,0.0,1.681779661,0.0,2.7712139425,0.0,0.0,8.633092325,0.0,0.0,0.0,0.0,2.9078395625,0.0,0.0,0.0,0.0,0.0,0.0,8.19196983,11.705366725,2.70375,3.8661992265,0.0,0.0,1.2229326925,0.0,4.98772838,1.008116064,0.0,0.481427379,0.8265957445
C9H16N2O4,10.20080972,5.954669704,28.07481323,4.098436278,14.13005319,19.57947531,7.024022346,9.932708333,14.15336374,0.0,11.09112628,14.5537422,11.04994547,5.467528517,0.0,18.8049979,8.535007849,14.70566802,13.19543147,29.36181127,9.128719723,17.99663938,13.05519568,1.225395349,0.0,8.504939516,19.0119,0.0,0.0,5.619327731,0.0,13.99385426,11.0052226,0.0,9.861778846,12.54753151,0.0,6.597334814,10.71023454,0.0,6.673998595,12.92827869,10.12445255,11.02051696,0.0,20.29638989,21.38528139,0.0,16.20188764,22.94165029,0.0,15.20488269,8.176072822,7.734369973,14.26961877,7.053275862,20.83138402,10.6713627,6.487681159,5.813989927,13.40907278,4.940778342,10.51478365,31.88677966,7.642396907,18.69176863,17.00891648,21.37447657,16.82894191,3.465882353,7.264539654,37.69900695,2.068399168,7.505675676,4.792842536,2.00555205,8.793859649,11.94622893,8.559928444,17.04951923,11.2917795,1.167848509,14.2201397,7.678701923,9.35821635,21.2091961,20.96518082,9.002568982,4.476711185,10.00472813
C9H16N2O5,4.539271255,1.4928246015,21.270384205,1.4855746675,3.7248670215,4.3360339505,4.609881285,2.799375,2.0460376285,3.059257266,16.726279865,5.070841995,3.2728462375,7.648745246,4.014142857,1.8248845025,0.927864992,10.565721995,6.12106599,9.17574414,2.469982699,8.007130547,4.739406208,1.1937209305,1.8199460915,4.4609879034999995,6.4239,0.0,25.8775605225,0.0,0.0,0.0,2.9424657535,3.1,2.9896634615,0.0,0.0,1.2951138255,3.686567164,0.0,6.274806745,14.401639345,10.49685219,0.0,0.0,18.857220216500004,6.7113275615,0.0,10.740539327499999,4.3382121805,2.4152471085,0.7091946735,1.258127438,0.0,3.409706745,0.0,2.4756335285,6.357556354,0.0,7.73662563,4.695912263,2.323604061,4.744561298500001,6.502033898500001,2.156507732,12.792714125,5.2532167045,2.8070787635,2.687551867,2.0206985295,1.736827712,4.816832175,0.404781705,0.720810811,1.5003067485,1.314416404,7.65614035,4.6187222715,8.98389982,6.21201923,15.524564795,0.5934730055,1.262951106,1.443028846,6.182824109999999,3.365316687,2.664171573,2.210608944,1.062145242,7.1534278935
C9H16N4O6,15.31761134,5.628018223,63.43159018,3.469820172,7.897606383,14.17283951,0.0,0.0,7.678392246,0.0,4.968600683,0.0,0.0,0.0,0.0,10.55140697,7.258869702,4.420782726,13.44957699,14.55959468,0.0,0.0,5.807692308,0.0,10.31778976,0.0,0.0,0.0,0.0,6.10180072,9.093262599,14.04468832,10.41832192,8.074366197,7.416346154,0.0,0.0,0.0,13.76076759,0.0,0.0,0.0,6.960766423,0.0,0.0,20.17220217,5.01962482,0.0,10.72422472,21.97288802,0.0,8.815662651,0.0,0.0,5.079589443,4.106551724,12.05185185,5.599334016,8.771304348,0.0,16.03968096,0.0,0.0,0.0,5.753608247,0.0,7.184424379,16.2556331,7.617946058,0.0,8.610574294,13.83396226,0.0,6.971148649,0.0,0.0,0.0,0.0,0.0,6.615,0.0,0.0,6.799243306,0.0,4.766308836,9.222533496,14.18578638,6.233491912,2.901335559,11.51678487
C9H17NO3,0.0,0.0,0.0,0.0653948398,0.0,0.0,5.125474859800001,0.0,0.0,1.8109149624,0.0,11.1402286892,0.21225736099999998,0.5031330798,1.13,0.0,0.0,1.7241025641999999,0.0,0.0,0.665017301,1.4549159844,0.7733873144000001,0.0,19.817088948000002,0.0,0.59172,0.0,0.0,0.161944778,5.3414005298,0.0,24.484469177999998,14.7279436636,0.0,0.0,0.0,4.6884619656,1.5192324094,0.0,8.282951509999998,14.1127458992,4.7722992701999996,0.0,0.0,0.0,0.49183261180000004,8.30306612,1.4959820226000002,1.1940275048000002,0.0,0.241521877,3.6161508452,4.3646541558,0.0,0.0,0.6702923975999999,4.1069569682000004,0.0,0.0,0.8065004983999999,0.7463959390000001,0.0,0.0,2.5875773196,0.440355951,0.0,2.8431505482,0.0,0.0,0.7535824976,0.0,0.0,0.0,0.0,2.8003911672,0.0,40.828589175999994,10.9914311266,9.908826924,7.7622823976,1.0516196616,0.0,1.5382788462,6.170933114,0.0,0.0,2.35547098,7.3016694492,1.9360756502
C9H18N2O4,14.295748990333331,4.68936978,14.32764141,7.202267397,14.958510640333335,9.293827159000001,5.309636870333334,0.0,13.63118586,6.404520990333334,3.2349260523333334,11.991787940000002,8.11995638,5.639315589333333,6.294380952000001,6.135321293333334,13.790423863333334,25.150157447333335,9.800394812,17.11203293333333,5.876701268000001,9.028996121333332,12.058389563333332,0.0,7.862982928,1.8370967743333333,12.0978,1.861585366,11.543513346666666,16.685194076666665,14.338090186666667,19.268129940666668,11.18416096,6.202629106666667,14.068910257666666,2.6669117646666667,0.0,4.512048863333333,5.902700780666667,0.0,3.2883345046666665,10.133469946666667,6.616423356666666,1.4879644586666665,15.59814937,12.48501805,13.107215008333334,9.024692803333332,12.255730336666666,46.69469548,0.0,27.279264426666668,7.616579975000001,2.813565683666667,7.356598238999999,0.0,17.502079273333333,11.752612703333334,4.2666666666666675,8.190542809666667,24.87123629,12.743936829999999,3.8194110566666666,5.352655366666667,15.67955326366667,19.12647386,2.813769751666667,10.362013959333332,13.675,8.337132354,16.807657246666665,14.137239323333334,1.291961192,6.2986486500000005,2.9155419223333334,0.9942586750000001,10.938791422333331,3.3393078966666665,8.842576026666666,15.380865386000002,0.0,0.6135374696666667,2.3776484283333335,5.334807693666666,10.547481420333334,15.025152253333333,8.667283433000001,7.3452902,8.391819699,14.523483059999998
C9H18N4O4,2.5112010796666664,0.5100987093333333,1.9733191036666666,0.6730258013333333,1.8367021276666666,0.4440329216666667,0.0,5.582222222333333,2.018187001,0.9402045210000001,0.0,0.0,0.0,0.0,0.0,0.6810163796666666,0.9326530613333335,1.839451192,0.0,3.853388220333334,1.9362168396666668,2.223093494333333,1.1044984256666668,0.6653023256666667,6.209074573333333,0.0,4.415699999999999,0.0,0.0,9.478871547666666,3.6651989399999994,1.7546971026666667,6.813613013,0.0,1.2119391026666666,0.0,0.0,2.425541366,5.02459133,0.0,5.878847504666667,15.124726776666668,0.8755474453333334,0.0,0.0,1.077316486,0.7014911013333333,0.0,0.32094382033333335,9.883693517666666,0.0,0.7517438173333333,1.6297789336666666,2.1905093833333336,0.0,0.0,3.214814814666666,1.7829405736666668,0.0,1.3532176833333331,2.8290129613333335,2.2033840946666667,3.504567306666667,0.0,0.6326030926666666,46.81968855333334,17.896388260666665,3.5111665006666666,0.0,2.404926470666667,5.319143117666667,11.880238333333333,0.0,0.0,0.0,0.6949526813333333,0.0,4.230612246000001,9.792397136333333,1.9291346153333333,0.0,0.0,0.6611175786666666,0.38163461533333337,1.3966143683333332,0.8844701583333333,0.0,2.7375832539999996,3.1888981636666665,4.6571316000000005
C9H18NO8P,0.0,0.0,0.0,0.652775606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.232339089,2.047503374,0.0,0.0,0.0,0.0,0.0,0.0,4.360377358,0.0,0.0,0.0,0.0,3.069147659,0.0,2.663125549,5.738527397,0.0,0.0,0.0,7.448776596,2.722154359,0.0,0.0,0.0,3.953483607,0.0,0.0,0.0,0.0,3.116450216,0.0,0.0,0.0,0.0,0.0,1.849349805,0.0,0.0,0.0,0.0,0.0,0.0,7.861779519,16.20239282,4.966497462,0.0,0.0,4.005154639,8.026918799,7.036794582,0.0,0.0,1.633676471,0.0,0.0,0.0,1.254121622,0.0,0.769968454,0.0,0.0,0.0,0.0,0.0,0.0,1.795285215,1.901105769,3.146903386,0.0,0.0,0.0,0.0,0.0
C9H18O8,1.913360324,0.0,6.026894344,0.549804535,0.0,0.0,1.38603352,12.31979167,0.0,3.414962325,5.649146758,0.0,0.0,0.0,10.28171429,0.0,0.0,0.0,0.0,0.0,2.326643599,0.0,0.0,1.346511628,6.134770889,4.740120968,0.0,6.000365854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103553581,0.0,16.53267635,0.0,0.0,0.0,0.0,0.0,0.0,1.757575758,0.0,2.152719101,65.32102161,0.0,0.0,0.0,0.0,3.133372434,0.0,0.0,1.638012295,0.0,0.0,1.59002991,1.227411168,2.4328125,0.0,1.042783505,10.62513904,5.889277652,3.699302094,0.0,0.0,2.925341841,0.0,1.592307692,0.0,0.0,0.0,0.0,0.0,8.546779964,0.0,0.0,0.0,0.0,1.066153846,5.127497936,2.227161998,0.0,9.962511893,3.570200334,3.354609929
C9H19N3O3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.322037422,0.0,17.16479087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91059888,0.0,1.189116279,8.650134771,0.0,0.0,0.0,0.0,1.979471789,0.0,0.0,7.430393836,0.0,0.0,0.0,0.0,0.0,8.006183369,19.25103734,6.751370344,5.405737705,0.0,0.0,19.64692664,0.0,0.0,0.0,0.0,5.339685658,0.0,0.0,3.555721717,1.877855228,3.067917889,0.0,0.0,2.167930328,1.341304348,0.0,0.0,0.0,4.419771635,6.636271186,0.0,35.73971079,0.0,9.160917248,0.0,0.0,2.703008204,0.0,0.0,0.0,0.0,0.0,4.568421053,0.0,0.0,9.148557692,16.99903288,2.002336825,0.0,2.560673077,3.19521057,0.0,0.0,4.811988582,0.0,0.0
